account_id,company_name,industry,company_size,employee_count,annual_revenue,country,state,city,account_status,account_owner,customer_since,last_activity
ACC002623,Levy LLC,Healthcare,Small Business,139,45441347.0,India,Telangana,Vijayawada,Active,Meera Nair,2022-12-24,2023-02-09
ACC002624,"Campbell, Johnson and Blair",Telecommunications,Small Business,201,29298279.0,USA,Telangana,Vijayawada,Active,Rahul Sharma,2023-08-23,2024-09-29
ACC002625,Newton Group,IT Services,Startup,23,1106016.0,India,Tamil Nadu,Bengaluru,Active,Rahul Sharma,2023-12-11,2025-06-17
ACC002626,Smith LLC,Manufacturing,Small Business,151,46293201.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-11-22,2024-04-23
ACC002627,Cole Inc,Healthcare,Mid Market,839,233260624.0,USA,Texas,San Francisco,Active,Sarah Johnson,2024-10-16,2026-04-05
ACC002628,"Blevins, Cohen and Allen",Healthcare,Small Business,67,47943791.0,USA,California,New York,Active,Priya Singh,2024-08-24,2024-11-03
ACC002629,Guzman Ltd,IT Services,Small Business,139,39909484.0,Germany,Berlin,Berlin,Inactive,Meera Nair,01/03/2022,2025-01-20
ACC002630,Hoffman Group,Energy,Small Business,154,11761480.0,Singapore,Singapore,Singapore,Active,Priya Singh,2021-09-21,2023-08-04
ACC002631,"Conner, Ray and Walton",Manufacturing,Startup,19,2841438.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2023-11-22,2025-07-24
ACC002632,Thomas-Callahan,Logistics,Mid Market,401,277866125.0,Canada,Ontario,Vancouver,Active,John Miller,2024-09-27,2025-01-07
ACC002633,Sanchez-Gibbs,Logistics,Mid Market,962,303034812.0,Canada,Ontario,Vancouver,Active,Meera Nair,2023-03-11,2024-12-15
ACC002634,Jenkins-Young,Education,Small Business,75,13929228.0,Germany,Berlin,Berlin,Active,Priya Singh,2024-07-19,2025-08-20
ACC002635,"Stanton, Miller and Nunez",Finance,Small Business,63,20261886.0,Canada,Ontario,Vancouver,Active,John Miller,2021-08-16,2025-01-19
ACC002636,Hernandez PLC,Finance,Mid Market,909,394476666.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2023-01-31,2024-05-19
ACC002637,Stokes-Smith,Retail,Startup,17,1778543.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2023-08-15,2024-03-11
ACC002638,"Campos, Perkins and Schaefer",Telecommunications,Mid Market,993,82978303.0,Germany,Bavaria,Munich,Active,Priya Singh,2024-02-26,2025-02-25
ACC002639,"Brown, Williams and Collins",Healthcare,Small Business,175,7499375.0,Canada,British Columbia,Toronto,Active,Priya Singh,2022-05-30,2023-04-15
ACC002640,Brooks Group,Education,Enterprise,3918,8094158501.0,Canada,British Columbia,Toronto,Active,David Wilson,22/09/2022,2023-08-12
ACC002641,Harris-Gonzales,Education,Small Business,231,45890298.0,UK,England,London,Active,Meera Nair,2024-09-24,2025-12-03
ACC002642,"Butler, Cortez and Johnson",IT Services,Startup,21,,India,Karnataka,Hyderabad,Inactive,John Miller,2021-10-04,2025-10-20
ACC002643,Scott-Gomez,Telecommunications,Mid Market,263,318313508.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2024-06-08,2024-09-27
ACC002644,Boyd Ltd,Telecommunications,Mid Market,622,148846484.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2023-02-11,2024-02-24
ACC002645,Flowers Group,Manufacturing,Mid Market,652,280988755.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2023-03-12,2023-06-27
ACC002646,Doyle-Fowler,Manufacturing,Startup,26,2073771.0,Canada,British Columbia,Vancouver,Active,Sneha Reddy,2022-12-21,2023-07-10
ACC002647,Rodriguez PLC,Finance,Small Business,58,19859645.0,Germany,Berlin,Berlin,Active,John Miller,2024-02-15,2024-11-13
ACC002648,Davenport LLC,IT Services,Small Business,85,9266755.0,India,Delhi,Vijayawada,Active,Sneha Reddy,2024-12-06,2025-09-02
ACC002649,"Martinez, Bishop and Roberts",Manufacturing,Mid Market,896,407095536.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-07-02,2023-01-06
ACC002650,Cantrell-Webb,Finance,Small Business,116,34109784.0,Singapore,,Singapore,Active,Priya Singh,2021-07-28,2022-04-13
ACC002651,Anderson Inc,Logistics,Small Business,214,45861189.0,Canada,British Columbia,Toronto,Active,Sneha Reddy,03/05/2022,2023-04-08
ACC002652,"Gibson, Johnson and Stewart",Telecommunications,Enterprise,6750,6644272867.0,Canada,British Columbia,Toronto,Active,Arjun Verma,2022-02-22,2022-05-24
ACC002653,Nunez-Weiss,Manufacturing,Mid Market,473,225058829.0,Canada,Ontario,Vancouver,Active,Arjun Verma,2024-11-28,2025-11-26
ACC002654,Kelly-Jones,Energy,Small Business,217,48082772.0,US,Bavaria,Berlin,Active,Sneha Reddy,2025-01-05,2025-04-21
ACC002655,Miller Ltd,Manufacturing,Enterprise,4028,6035150677.0,India,Maharashtra,Bengaluru,Active,Rahul Sharma,2021-10-11,2024-04-17
ACC002656,"Campos, Escobar and Skinner",Telecommunications,Small Business,164,36900950.0,Singapore,Singapore,Singapore,Active,Meera Nair,2024-07-16,2025-01-07
ACC002657,Weiss-Campbell,E-Commerce,Startup,32,4903334.0,Canada,Ontario,Vancouver,Active,Rahul Sharma,2022-12-13,2025-06-11
ACC002658,Hoffman Group,IT Services,Small Business,99,37990797.0,UK,England,Edinburgh,Inactive,David Wilson,2025-01-14,2025-03-23
ACC002659,"Mcpherson, Hall and Gibbs",Finance,Startup,27,4880748.0,India,Andhra Pradesh,Delhi,Active,David Wilson,2022-06-23,2025-01-17
ACC002660,Ward-Gill,Healthcare,Mid Market,318,173800026.0,USA,Texas,New York,Inactive,Sarah Johnson,2023-05-23,2024-11-26
ACC002661,Sanchez-Lopez,Logistics,Startup,27,1640448.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2025-03-09,2026-06-08
ACC002662,"Oneill, Smith and Fuller",Manufacturing,Startup,14,1193104.0,UK,Scotland,London,Inactive,John Miller,2021-08-19,2023-05-13
ACC002663,"Sullivan, Perez and Sanchez",Energy,Small Business,108,37489053.0,Canada,,Toronto,Inactive,Priya Singh,2022-03-01,2024-04-24
ACC002664,Brown-Proctor,Telecommunications,Startup,47,3528622.0,Canada,British Columbia,Toronto,Active,Arjun Verma,2025-06-30,2025-12-24
ACC002665,Sheppard-Hernandez,E-Commerce,Small Business,218,42411132.0,Canada,Ontario,Vancouver,Active,Sarah Johnson,2025-02-03,2025-10-25
ACC002666,Lee-Robinson,Education,Mid Market,908,446927442.0,UK,Scotland,London,Active,John Miller,2024-11-18,2026-01-19
ACC002667,Ramsey Inc,Healthcare,Small Business,70,20417330.0,Singapore,Singapore,Singapore,Active,John Miller,2024-05-04,2024-12-25
ACC002668,"Allen, Thompson and Skinner",Healthcare,Small Business,180,17042446.0,USA,Florida,New York,Active,Sneha Reddy,2022-05-20,2025-06-07
ACC002669,Miller and Sons,Retail,Enterprise,5257,4693568357.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2024-03-27,2025-03-20
ACC002670,Reed and Sons,IT Services,Small Business,228,38476172.0,India,Karnataka,Hyderabad,Active,Sarah Johnson,2022-02-26,2026-02-05
ACC002671,"Chen, Mckenzie and Salinas",Manufacturing,Mid Market,639,352065587.0,India,Kerala,Chennai,Active,Rahul Sharma,2023-01-14,2025-06-21
ACC002672,Grant PLC,Education,Mid Market,615,,Singapore,Singapore,Singapore,Active,Rahul Sharma,2023-08-24,2023-11-20
ACC002673,Peters Ltd,Retail,Enterprise,9748,8411561467.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2021-07-17,2025-07-14
ACC002674,Jenkins-Boone,Logistics,Mid Market,356,404254012.0,USA,California,Miami,Inactive,David Wilson,2021-09-17,2024-10-13
ACC002675,"Brooks, Garcia and Moore",Telecommunications,Enterprise,1755,1595170475.0,US,Scotland,London,Active,Meera Nair,2022-05-10,2023-02-28
ACC002676,Joseph Ltd,Education,Small Business,119,14716712.0,India,Andhra Pradesh,Mumbai,Active,Rahul Sharma,2021-09-12,2026-01-15
ACC002677,Smith LLC,Energy,Startup,42,993947.0,Canada,British Columbia,Vancouver,Inactive,Sneha Reddy,2022-09-19,2025-03-18
ACC002678,Smith Inc,Logistics,Mid Market,961,435161073.0,India,Karnataka,Hyderabad,Active,David Wilson,2024-12-20,2025-02-22
ACC002679,Holland-Barry,Education,Small Business,93,11534765.0,US,New York,Miami,Active,David Wilson,2023-06-24,2024-01-10
ACC002680,"Cole, Norman and Lawson",Education,Startup,16,3384114.0,Canada,British Columbia,Toronto,Active,Meera Nair,2025-05-01,2025-11-17
ACC002681,"Vasquez, Porter and Cabrera",Finance,Mid Market,760,455373269.0,USA,California,New York,Active,Arjun Verma,2025-04-01,2026-03-11
ACC002682,"Lewis, Kirby and Wheeler",Energy,Startup,30,4467112.0,Germany,Bavaria,Munich,Active,Meera Nair,2025-06-03,2026-04-27
ACC002683,Crawford Ltd,Manufacturing,Enterprise,1110,7460944461.0,USA,Texas,Miami,Active,John Miller,2021-12-31,2022-06-28
ACC002684,Jensen-Baker,Healthcare,Small Business,236,40850352.0,USA,Texas,Miami,Active,Arjun Verma,2022-08-24,2025-06-15
ACC002685,"Jordan, Brown and Hubbard",Healthcare,Small Business,243,36730176.0,Singapore,Singapore,Singapore,Active,Meera Nair,03/04/2023,2025-04-11
ACC002686,"Hardin, Phelps and Allen",Energy,Mid Market,574,126282260.0,Germany,Bavaria,Berlin,Active,Meera Nair,2025-04-21,2025-12-30
ACC002687,Guerrero-James,Healthcare,Mid Market,515,233293131.0,UK,England,London,Active,Sneha Reddy,2022-03-16,2023-01-01
ACC002688,Proctor-Santiago,IT Services,Small Business,133,24209347.0,UK,England,Edinburgh,Active,Arjun Verma,2025-04-15,2025-06-09
ACC002689,"Lloyd, Walker and Rodgers",E-Commerce,Small Business,123,20390047.0,US,California,Miami,Active,David Wilson,2022-12-12,2024-01-14
ACC002690,Patterson-Thompson,Telecommunications,Startup,22,3014757.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2022-12-27,2025-07-07
ACC002691,Johnson-Harper,Healthcare,Mid Market,713,484813194.0,India,Maharashtra,Bengaluru,Inactive,Sarah Johnson,2021-09-28,2021-10-24
ACC002692,Hanna-Hayes,IT Services,Startup,10,1804321.0,Germany,Bavaria,Berlin,Active,Rahul Sharma,02-12-2023,2023-10-03
ACC002693,"Brown, Rivera and Hernandez",E-Commerce,Mid Market,724,166567294.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2025-01-15,2025-11-29
ACC002694,Small-Ryan,Retail,Mid Market,596,275541899.0,UK,England,London,Active,Sneha Reddy,2022-06-20,2023-07-02
ACC002695,"Kelly, Brown and Olson",Retail,Mid Market,809,483041224.0,Singapore,Singapore,Singapore,Active,Arjun Verma,23/10/2023,2023-11-05
ACC002696,Stanton Inc,E-Commerce,Enterprise,9861,7726118704.0,USA,New York,Miami,Active,Arjun Verma,2022-01-18,2023-08-13
ACC002697,Hill-Evans,Energy,Startup,36,605007.0,India,Karnataka,Bengaluru,Active,Sarah Johnson,2023-06-03,2025-07-30
ACC002698,Perez Inc,Finance,Small Business,154,37574379.0,India,Telangana,Mumbai,Active,Arjun Verma,2023-12-10,2025-10-22
ACC002699,Gomez and Sons,E-Commerce,Small Business,74,42009414.0,Singapore,Singapore,Singapore,Active,John Miller,2021-11-27,2022-12-24
ACC002700,Davis-Lyons,Retail,Mid Market,831,126177230.0,UK,Scotland,London,Active,Sarah Johnson,2022-07-22,2026-04-28
ACC002701,"Lee, Conner and Kirk",Retail,Small Business,212,19784244.0,USA,California,Miami,Active,Sarah Johnson,2022-03-18,2025-07-14
ACC002702,Salas-Reilly,Telecommunications,Small Business,233,11880294.0,USA,Texas,New York,Active,John Miller,2022-07-17,2024-10-08
ACC002703,Turner-Li,Retail,Small Business,233,39399436.0,UK,,London,Active,David Wilson,2023-05-21,2023-11-24
ACC002704,Cole-Salas,Telecommunications,Enterprise,3298,2181223323.0,UK,Scotland,London,Active,Priya Singh,2023-12-30,2024-09-22
ACC002705,Reed and Sons,Education,Mid Market,400,392781517.0,USA,California,San Francisco,Active,David Wilson,2023-04-21,2025-07-24
ACC002706,Manning-King,Manufacturing,Enterprise,8742,8423037400.0,India,Andhra Pradesh,Bengaluru,Active,Arjun Verma,2024-02-01,2025-07-16
ACC002707,"Sanchez, Smith and Martin",Logistics,Small Business,182,29307220.0,Canada,Ontario,Toronto,Active,Priya Singh,2021-10-14,2025-05-06
ACC002708,Williams and Sons,Education,Mid Market,955,439033211.0,India,Maharashtra,Hyderabad,Active,David Wilson,2024-01-11,2026-04-13
ACC002709,Smith Inc,Manufacturing,Startup,14,1442324.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2023-10-28,2025-07-10
ACC002710,Foster Ltd,Manufacturing,Enterprise,7276,4471526091.0,Canada,British Columbia,Toronto,Active,Meera Nair,2025-04-28,2026-02-08
ACC002711,"Wiley, Branch and Pham",Education,Small Business,175,26902553.0,India,Kerala,Hyderabad,Active,John Miller,2021-08-13,2024-06-25
ACC002712,"Davenport, Kennedy and Bright",IT Services,Mid Market,555,343171423.0,India,Kerala,Delhi,Active,Priya Singh,2022-09-15,2024-01-25
ACC002713,Davis-Ortiz,Telecommunications,Enterprise,1440,2319450362.0,UK,England,London,Active,Arjun Verma,12/08/2022,2026-06-19
ACC002714,Ingram-Miller,Healthcare,Startup,37,4505937.0,Canada,British Columbia,Toronto,Active,Arjun Verma,2024-07-02,2025-11-05
ACC002715,"Clay, Fowler and Eaton",Logistics,Small Business,183,26418214.0,Singapore,Singapore,Singapore,Inactive,Arjun Verma,2023-07-08,2024-09-07
ACC002716,Figueroa LLC,Education,Small Business,158,19559420.0,India,Karnataka,Vijayawada,Active,David Wilson,2023-06-08,2024-07-17
ACC002717,"Brown, White and Thompson",Healthcare,Small Business,142,,Canada,Ontario,Vancouver,Active,Rahul Sharma,2024-07-14,2025-09-01
ACC002718,"Moses, Mueller and Ali",Finance,Mid Market,632,,India,Telangana,Bengaluru,Active,Meera Nair,2024-09-13,2025-01-09
ACC002719,"Callahan, Hernandez and Hardy",Manufacturing,Mid Market,530,168989008.0,Germany,Berlin,Munich,Active,David Wilson,2022-07-11,2024-07-06
ACC002720,"Pittman, Anderson and Rivas",Healthcare,Enterprise,3840,8420063572.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2024-03-28,2025-11-24
ACC002721,"Mcdonald, Walsh and Diaz",Retail,Small Business,128,24456611.0,Singapore,Singapore,Singapore,Active,David Wilson,2023-10-01,2023-10-06
ACC002722,Jenkins Inc,Retail,Startup,25,690292.0,India,Karnataka,Mumbai,Active,Priya Singh,2023-03-24,2026-06-13
ACC002723,"Chang, Phillips and Morrow",Logistics,Small Business,128,36805972.0,UK,England,London,Active,Meera Nair,2024-11-11,2026-05-05
ACC002724,Singleton-Hogan,Finance,Startup,29,3172159.0,USA,,Austin,Active,David Wilson,2021-11-04,2025-08-05
ACC002725,"Mueller, Jordan and Gonzales",Logistics,Mid Market,584,77704563.0,U.S.A.,Ontario,Toronto,Inactive,Arjun Verma,2025-02-09,2026-04-24
ACC002726,White Inc,Education,Mid Market,640,108600458.0,Singapore,Singapore,Singapore,Active,Meera Nair,2022-04-10,2023-07-28
ACC002727,Tyler LLC,Logistics,Small Business,127,45915333.0,UK,Scotland,Edinburgh,Active,Sarah Johnson,2023-02-15,2025-04-28
ACC002728,"Moore, Young and King",Energy,Startup,11,3935891.0,UK,Scotland,Edinburgh,Active,Meera Nair,2024-03-15,2026-01-21
ACC002729,"Hatfield, Mckee and Smith",Logistics,Small Business,103,44733607.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2023-06-19,2024-07-01
ACC002730,Rodriguez-Chapman,Telecommunications,Small Business,123,23466477.0,Singapore,Singapore,Singapore,Active,John Miller,2023-11-05,2024-02-07
ACC002731,"Powell, Kelley and Nichols",Manufacturing,Small Business,91,44321126.0,Germany,Berlin,Berlin,Active,John Miller,2024-01-15,2024-12-06
ACC002732,Craig-Chung,Telecommunications,Mid Market,624,81024001.0,USA,Florida,Miami,Active,Meera Nair,2024-11-16,2025-02-05
ACC002733,Haynes-Evans,Telecommunications,Mid Market,923,277872179.0,Singapore,Singapore,Singapore,Active,Priya Singh,2021-08-10,2024-01-25
ACC002734,"Garza, Webb and Mcdaniel",Education,Mid Market,616,313700923.0,India,Karnataka,Kochi,Active,David Wilson,2023-06-09,2024-01-29
ACC002735,"Harmon, Merritt and Young",Finance,Small Business,126,23436547.0,Singapore,Singapore,Singapore,Active,Priya Singh,2024-01-30,2025-04-15
ACC002736,"Weiss, Jenkins and Reyes",Energy,Mid Market,966,403121930.0,UK,Scotland,Edinburgh,Inactive,Rahul Sharma,2022-07-28,2025-02-26
ACC002737,"Howard, Mora and Peters",Energy,Enterprise,2142,6212957025.0,USA,Texas,Miami,Active,Arjun Verma,2022-06-13,2025-04-10
ACC002738,Harvey-Taylor,Manufacturing,Startup,29,719526.0,Canada,British Columbia,Vancouver,Active,John Miller,2025-04-17,2025-07-13
ACC002739,"Collins, Johnson and Jimenez",Education,Enterprise,5949,8782488747.0,Canada,British Columbia,Vancouver,Active,Sarah Johnson,2023-07-06,2023-08-21
ACC002740,Nelson Group,Finance,Startup,33,4300069.0,Canada,British Columbia,Toronto,Active,Rahul Sharma,2022-07-14,2023-02-03
ACC002741,"Jones, Floyd and Hernandez",Healthcare,Mid Market,974,410533034.0,Singapore,Singapore,Singapore,Active,John Miller,2021-07-13,2024-03-17
ACC002742,Horne PLC,Retail,Mid Market,525,167759419.0,India,Maharashtra,Kochi,Active,David Wilson,2025-04-21,2026-01-03
ACC002743,Butler-Douglas,Logistics,Small Business,207,33551729.0,UK,Scotland,Edinburgh,Inactive,Priya Singh,2021-12-22,2024-03-30
ACC002744,"Brown, Suarez and Rogers",Manufacturing,Mid Market,755,109138158.0,Canada,British Columbia,Toronto,Inactive,John Miller,2023-03-22,2025-04-22
ACC002745,"Conrad, Rodriguez and Adkins",Logistics,Enterprise,4309,9059305201.0,Germany,Berlin,Berlin,Active,John Miller,2022-02-23,2022-07-02
ACC002746,"Jones, Delgado and Hatfield",Energy,Small Business,234,5371034.0,Canada,Ontario,Toronto,Active,Arjun Verma,2022-12-19,2024-07-06
ACC002747,"Garner, Norman and Walsh",Logistics,Small Business,114,25420228.0,USA,Texas,New York,Active,Sneha Reddy,2022-12-25,2026-05-06
ACC002748,Miller-Delacruz,E-Commerce,Small Business,158,37620451.0,India,Maharashtra,Delhi,Active,Priya Singh,2023-05-27,2023-08-18
ACC002749,"Allen, Hansen and Mejia",E-Commerce,Mid Market,492,,India,Telangana,Hyderabad,Active,Priya Singh,2024-12-31,2025-06-14
ACC002750,Navarro-Miller,Education,Mid Market,863,172388088.0,UK,England,London,Active,John Miller,30/04/2023,2025-04-25
ACC002751,"Pugh, James and Alvarado",Logistics,Mid Market,290,121918049.0,Singapore,Singapore,Singapore,Inactive,Priya Singh,2022-06-24,2025-10-21
ACC002752,Murphy-Johnson,Finance,Mid Market,294,192585670.0,Germany,Berlin,Munich,Active,Rahul Sharma,2025-04-11,2025-06-15
ACC002753,Jones-Joseph,E-Commerce,Mid Market,672,127067853.0,Germany,Bavaria,Berlin,Active,John Miller,2022-11-23,2023-04-25
ACC002754,Cortez LLC,Manufacturing,Mid Market,656,269771664.0,India,Karnataka,Hyderabad,Active,David Wilson,2024-01-14,2025-09-23
ACC002755,Johnson PLC,Energy,Mid Market,529,248060628.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2023-03-24,2025-09-01
ACC002756,"Harrison, Ferguson and Schmidt",Healthcare,Mid Market,403,235911461.0,Canada,British Columbia,Toronto,Active,Meera Nair,2024-05-12,2026-06-17
ACC002757,"Black, Mcguire and Robertson",Retail,Mid Market,598,407271075.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2023-04-03,2024-06-30
ACC002758,Snyder-Watson,Manufacturing,Startup,31,1584371.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2021-08-23,2023-04-24
ACC002759,Smith and Sons,Retail,Small Business,210,5436330.0,UK,England,Edinburgh,Active,Priya Singh,2025-01-14,2026-01-11
ACC002760,Carson-Byrd,Telecommunications,Enterprise,1710,9164784966.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2024-02-13,2024-04-20
ACC002761,"Bates, Guerrero and Craig",Telecommunications,Mid Market,908,,UK,Scotland,London,Active,Sarah Johnson,2023-02-15,2025-08-21
ACC002762,"Williams, Burke and Phelps",Retail,Small Business,88,41987661.0,Germany,Bavaria,Munich,Active,Rahul Sharma,2022-10-02,2025-04-06
ACC002763,Garcia Group,Logistics,Startup,32,1542850.0,UK,Scotland,London,Active,David Wilson,2024-03-21,2025-06-27
ACC002764,Patterson and Sons,E-Commerce,Mid Market,454,280298543.0,UK,Scotland,London,Active,John Miller,2024-05-28,2024-07-21
ACC002765,Williamson Group,Finance,Mid Market,590,142897326.0,India,Kerala,Kochi,Active,Meera Nair,2022-10-03,2024-10-16
ACC002766,Hughes-Freeman,Finance,Small Business,76,32107514.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2021-09-18,2022-04-22
ACC002767,Burns PLC,Logistics,Small Business,113,23625659.0,Canada,British Columbia,Vancouver,Active,Priya Singh,2024-06-06,2025-05-23
ACC002768,Gordon Inc,Finance,Small Business,190,37691785.0,India,Andhra Pradesh,Mumbai,Active,Priya Singh,2023-06-07,2023-11-16
ACC002769,"Holland, Singh and Beasley",Telecommunications,Enterprise,4628,4756467898.0,Singapore,Singapore,Singapore,Active,Meera Nair,2025-03-06,2025-10-13
ACC002770,"Valencia, Harper and Cole",Retail,Small Business,118,23626769.0,Canada,British Columbia,Toronto,Active,Arjun Verma,2023-05-13,2023-10-22
ACC002771,Kirby-Pierce,Education,Startup,11,4882708.0,United States,Ontario,Vancouver,Active,David Wilson,10/12/2022,2023-10-12
ACC002772,Richards LLC,Finance,Startup,49,3468723.0,US,Andhra Pradesh,Mumbai,Active,Priya Singh,2022-10-02,2024-09-04
ACC002773,Nelson-Frank,Finance,Startup,22,3626722.0,UK,Scotland,London,Active,John Miller,2024-10-20,2026-04-12
ACC002774,Joseph PLC,Healthcare,Small Business,198,47948949.0,USA,New York,San Francisco,Active,Sneha Reddy,2025-04-08,2026-03-13
